# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2764746	2765936	-	WP_041717003.1	WP_041717003.1		cytochrome P450			B5T_RS12395	1191	396	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2765933	2768095	-							B5T_RS12400	2163		old_locus_tag=B5T_02507
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2765933	2768095	-	WP_051015479.1	WP_051015479.1		class I SAM-dependent methyltransferase			B5T_RS12400	2163	720	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2768092	2769264	-							B5T_RS12405	1173		old_locus_tag=B5T_02508
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2768092	2769264	-	WP_014994852.1	WP_014994852.1		class I SAM-dependent methyltransferase			B5T_RS12405	1173	390	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2769264	2770373	-							B5T_RS12410	1110		old_locus_tag=B5T_02509
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2769264	2770373	-	WP_014994853.1	WP_014994853.1		saccharopine dehydrogenase NADP-binding domain-containing protein			B5T_RS12410	1110	369	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2770370	2772115	-							B5T_RS12415	1746		old_locus_tag=B5T_02510
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2770370	2772115	-	WP_014994854.1	WP_014994854.1		ABC transporter ATP-binding protein/permease			B5T_RS12415	1746	581	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2772112	2773878	-							B5T_RS12420	1767		old_locus_tag=B5T_02511
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2772112	2773878	-	WP_014994855.1	WP_014994855.1		ABC transporter ATP-binding protein/permease			B5T_RS12420	1767	588	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2773875	2779364	-							B5T_RS12425	5490		old_locus_tag=B5T_02512
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2773875	2779364	-	WP_014994856.1	WP_014994856.1		non-ribosomal peptide synthetase			B5T_RS12425	5490	1829	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2779414	2785983	-							B5T_RS12430	6570		old_locus_tag=B5T_02513
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2779414	2785983	-	WP_014994857.1	WP_014994857.1		non-ribosomal peptide synthetase			B5T_RS12430	6570	2189	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2786110	2787072	-							B5T_RS12435	963		old_locus_tag=B5T_02514
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2786110	2787072	-	WP_041717004.1	WP_041717004.1		AraC family transcriptional regulator			B5T_RS12435	963	320	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2787240	2788127	+							B5T_RS12440	888		old_locus_tag=B5T_02515
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2787240	2788127	+	WP_014994859.1	WP_014994859.1		ABC transporter ATP-binding protein			B5T_RS12440	888	295	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2788124	2791423	+							B5T_RS12445	3300		old_locus_tag=B5T_02516
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2788124	2791423	+	WP_014994860.1	WP_014994860.1		hypothetical protein			B5T_RS12445	3300	1099	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2791447	2793567	+							B5T_RS12450	2121		old_locus_tag=B5T_02517
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2791447	2793567	+	WP_014994861.1	WP_014994861.1		TonB-dependent receptor			B5T_RS12450	2121	706	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2793680	2795788	+							B5T_RS12455	2109		old_locus_tag=B5T_02518
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2793680	2795788	+	WP_014994862.1	WP_014994862.1		TonB-dependent receptor			B5T_RS12455	2109	702	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2795842	2797035	-							B5T_RS12460	1194		old_locus_tag=B5T_02519
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2795842	2797035	-	WP_014994863.1	WP_014994863.1		acyl-CoA desaturase			B5T_RS12460	1194	397	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2797046	2798158	-							B5T_RS12465	1113		old_locus_tag=B5T_02520
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2797046	2798158	-	WP_014994864.1	WP_014994864.1		ferredoxin reductase			B5T_RS12465	1113	370	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2798810	2799502	-							B5T_RS12470	693		old_locus_tag=B5T_02523
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2798810	2799502	-	WP_014994866.1	WP_014994866.1		hypothetical protein			B5T_RS12470	693	230	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2799712	2800785	-							B5T_RS12475	1074		old_locus_tag=B5T_02524
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2799712	2800785	-	WP_014994867.1	WP_014994867.1		DUF418 domain-containing protein			B5T_RS12475	1074	357	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2800947	2801525	+							B5T_RS12480	579		old_locus_tag=B5T_02525
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2800947	2801525	+	WP_014994868.1	WP_014994868.1		TetR family transcriptional regulator C-terminal domain-containing protein			B5T_RS12480	579	192	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2801554	2802357	+							B5T_RS12485	804		old_locus_tag=B5T_02526
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2801554	2802357	+	WP_148279262.1	WP_148279262.1		hypothetical protein			B5T_RS12485	804	267	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2802483	2802932	-							B5T_RS12490	450		old_locus_tag=B5T_02527
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2802483	2802932	-	WP_014994870.1	WP_014994870.1		TraR/DksA C4-type zinc finger protein			B5T_RS12490	450	149	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2803119	2805071	+							B5T_RS12495	1953		old_locus_tag=B5T_02528
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2803119	2805071	+	WP_081586868.1	WP_081586868.1		TonB-dependent receptor			B5T_RS12495	1953	650	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2805071	2808988	+					cobN		B5T_RS12500	3918		old_locus_tag=B5T_02529
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2805071	2808988	+	WP_014994872.1	WP_014994872.1		cobaltochelatase subunit CobN	cobN		B5T_RS12500	3918	1305	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2808996	2809514	+							B5T_RS12505	519		old_locus_tag=B5T_02530
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2808996	2809514	+	WP_014994873.1	WP_014994873.1		MotA/TolQ/ExbB proton channel family protein			B5T_RS12505	519	172	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2809514	2809822	+							B5T_RS12510	309		old_locus_tag=B5T_02531
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2809514	2809822	+	WP_014994874.1	WP_014994874.1		DUF2149 domain-containing protein			B5T_RS12510	309	102	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2809829	2810644	-							B5T_RS12515	816		old_locus_tag=B5T_02532
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2809829	2810644	-	WP_014994875.1	WP_014994875.1		lipoprotein			B5T_RS12515	816	271	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2810949	2811899	+							B5T_RS12520	951		old_locus_tag=B5T_02533
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2810949	2811899	+	WP_014994876.1	WP_014994876.1		endonuclease			B5T_RS12520	951	316	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2812056	2812796	+							B5T_RS12525	741		old_locus_tag=B5T_02534
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2812056	2812796	+	WP_014994877.1	WP_014994877.1		GntR family transcriptional regulator			B5T_RS12525	741	246	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2812793	2814505	+					leuA		B5T_RS12530	1713		old_locus_tag=B5T_02535
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2812793	2814505	+	WP_014994878.1	WP_014994878.1		2-isopropylmalate synthase	leuA		B5T_RS12530	1713	570	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2815318	2816634	+							B5T_RS12535	1317		old_locus_tag=B5T_02536
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2815318	2816634	+	WP_014994879.1	WP_014994879.1		outer membrane protein transport protein			B5T_RS12535	1317	438	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2816649	2820065	+							B5T_RS12540	3417		old_locus_tag=B5T_02537
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2816649	2820065	+	WP_014994880.1	WP_014994880.1		Ig-like domain-containing protein			B5T_RS12540	3417	1138	
gene	pseudogene	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2820196	2821278	-							B5T_RS12545	1083		pseudo;old_locus_tag=B5T_02538
CDS	without_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2820196	2821278	-				IS3 family transposase			B5T_RS12545	1083		pseudo
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2821489	2822133	-							B5T_RS23210	645		
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2821489	2822133	-	WP_148279263.1	WP_148279263.1		hypothetical protein			B5T_RS23210	645	214	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2822749	2823690	+							B5T_RS12555	942		old_locus_tag=B5T_02541
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2822749	2823690	+	WP_014994884.1	WP_014994884.1		Rpn family recombination-promoting nuclease/putative transposase			B5T_RS12555	942	313	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2823798	2824508	-							B5T_RS12560	711		old_locus_tag=B5T_02542
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2823798	2824508	-	WP_014994885.1	WP_014994885.1		DUF3239 domain-containing protein			B5T_RS12560	711	236	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2824618	2825508	-							B5T_RS12565	891		old_locus_tag=B5T_02543
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2824618	2825508	-	WP_014994886.1	WP_014994886.1		general secretion pathway protein GspC			B5T_RS12565	891	296	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2825542	2826273	-							B5T_RS12570	732		old_locus_tag=B5T_02544
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2825542	2826273	-	WP_014994887.1	WP_014994887.1		transposase			B5T_RS12570	732	243	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2827204	2828127	+							B5T_RS12575	924		old_locus_tag=B5T_02545
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2827204	2828127	+	WP_014994888.1	WP_014994888.1		class I SAM-dependent methyltransferase			B5T_RS12575	924	307	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2828444	2829436	+							B5T_RS12580	993		old_locus_tag=B5T_02546
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2828444	2829436	+	WP_014994889.1	WP_014994889.1		DUF6091 family protein			B5T_RS12580	993	330	
gene	pseudogene	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2829567	2829725	-							B5T_RS23620	159		partial;pseudo;old_locus_tag=B5T_02547
CDS	without_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2829567	2829725	-				DUF6091 family protein			B5T_RS23620	159		partial;pseudo
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2829963	2830034	+					pqqA		B5T_RS22710	72		
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2829963	2830034	+	WP_081586962.1	WP_081586962.1		pyrroloquinoline quinone precursor peptide PqqA	pqqA		B5T_RS22710	72	23	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2830091	2831002	+					pqqB		B5T_RS12585	912		old_locus_tag=B5T_02548
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2830091	2831002	+	WP_014994891.1	WP_014994891.1		pyrroloquinoline quinone biosynthesis protein PqqB	pqqB		B5T_RS12585	912	303	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2830999	2831763	+					pqqC		B5T_RS12590	765		old_locus_tag=B5T_02549
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2830999	2831763	+	WP_014994892.1	WP_014994892.1		pyrroloquinoline-quinone synthase PqqC	pqqC		B5T_RS12590	765	254	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2831760	2832038	+					pqqD		B5T_RS12595	279		old_locus_tag=B5T_02550
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2831760	2832038	+	WP_014994893.1	WP_014994893.1		pyrroloquinoline quinone biosynthesis peptide chaperone PqqD	pqqD		B5T_RS12595	279	92	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2832010	2833158	+					pqqE		B5T_RS12600	1149		old_locus_tag=B5T_02551
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2832010	2833158	+	WP_041717008.1	WP_041717008.1		pyrroloquinoline quinone biosynthesis protein PqqE	pqqE		B5T_RS12600	1149	382	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2833133	2835019	+							B5T_RS12605	1887		old_locus_tag=B5T_02552
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2833133	2835019	+	WP_014994895.1	WP_014994895.1		prolyl oligopeptidase family serine peptidase			B5T_RS12605	1887	628	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2835016	2837520	+							B5T_RS12610	2505		old_locus_tag=B5T_02553
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2835016	2837520	+	WP_014994896.1	WP_014994896.1		insulinase family protein			B5T_RS12610	2505	834	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2837637	2838233	-							B5T_RS12615	597		old_locus_tag=B5T_02554
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2837637	2838233	-	WP_014994897.1	WP_014994897.1		glutathione S-transferase			B5T_RS12615	597	198	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2838245	2838712	-							B5T_RS12620	468		old_locus_tag=B5T_02555
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2838245	2838712	-	WP_014994898.1	WP_014994898.1		VOC family protein			B5T_RS12620	468	155	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2838854	2839744	+							B5T_RS12625	891		old_locus_tag=B5T_02556
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2838854	2839744	+	WP_014994899.1	WP_014994899.1		LysR family transcriptional regulator			B5T_RS12625	891	296	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2839720	2841876	-							B5T_RS12630	2157		old_locus_tag=B5T_02557
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2839720	2841876	-	WP_014994900.1	WP_014994900.1		intracellular growth attenuator family protein			B5T_RS12630	2157	718	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2842036	2842863	+							B5T_RS12635	828		old_locus_tag=B5T_02558
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2842036	2842863	+	WP_081586871.1	WP_081586871.1		MipA/OmpV family protein			B5T_RS12635	828	275	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2842911	2843591	+							B5T_RS12640	681		old_locus_tag=B5T_02559
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2842911	2843591	+	WP_041717558.1	WP_041717558.1		response regulator transcription factor			B5T_RS12640	681	226	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2843584	2844897	+							B5T_RS12645	1314		old_locus_tag=B5T_02560
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2843584	2844897	+	WP_014994903.1	WP_014994903.1		HAMP domain-containing histidine kinase			B5T_RS12645	1314	437	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2845204	2846244	+							B5T_RS12650	1041		old_locus_tag=B5T_02561
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2845204	2846244	+	WP_014994904.1	WP_014994904.1		aliphatic amidase			B5T_RS12650	1041	346	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2846340	2847461	+							B5T_RS12655	1122		old_locus_tag=B5T_02562
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2846340	2847461	+	WP_014994905.1	WP_014994905.1		AAA family ATPase			B5T_RS12655	1122	373	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2847495	2848652	+					amiC		B5T_RS12660	1158		old_locus_tag=B5T_02563
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2847495	2848652	+	WP_014994906.1	WP_014994906.1		aliphatic amidase expression-regulating protein AmiC	amiC		B5T_RS12660	1158	385	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2848649	2849251	+							B5T_RS12665	603		old_locus_tag=B5T_02564
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2848649	2849251	+	WP_014994907.1	WP_014994907.1		ANTAR domain-containing protein			B5T_RS12665	603	200	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2849297	2849815	+							B5T_RS12670	519		old_locus_tag=B5T_02565
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2849297	2849815	+	WP_014994908.1	WP_014994908.1		AmiS/UreI family transporter			B5T_RS12670	519	172	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2849970	2850932	-							B5T_RS12675	963		old_locus_tag=B5T_02566
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2849970	2850932	-	WP_041717010.1	WP_041717010.1		hypothetical protein			B5T_RS12675	963	320	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2851006	2852208	-							B5T_RS23520	1203		old_locus_tag=B5T_02567
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2851006	2852208	-	WP_014994910.1	WP_014994910.1		hypothetical protein			B5T_RS23520	1203	400	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2852248	2852598	-							B5T_RS12685	351		old_locus_tag=B5T_02568
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2852248	2852598	-	WP_148279265.1	WP_148279265.1		hypothetical protein			B5T_RS12685	351	116	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2852727	2853725	-							B5T_RS22720	999		old_locus_tag=B5T_02569
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2852727	2853725	-	WP_014994912.1	WP_014994912.1		DUF4150 domain-containing protein			B5T_RS22720	999	332	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2853715	2855082	-							B5T_RS12695	1368		old_locus_tag=B5T_02570
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2853715	2855082	-	WP_014994913.1	WP_014994913.1		DUF2169 domain-containing protein			B5T_RS12695	1368	455	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2855086	2857224	-					vgrG		B5T_RS12700	2139		old_locus_tag=B5T_02571
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2855086	2857224	-	WP_041717012.1	WP_041717012.1		type VI secretion system tip protein VgrG	vgrG		B5T_RS12700	2139	712	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2857876	2858640	-							B5T_RS12705	765		old_locus_tag=B5T_02572
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2857876	2858640	-	WP_014994915.1	WP_014994915.1		GntR family transcriptional regulator			B5T_RS12705	765	254	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2858864	2860555	+							B5T_RS12710	1692		old_locus_tag=B5T_02573
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2858864	2860555	+	WP_014994916.1	WP_014994916.1		L-lactate permease			B5T_RS12710	1692	563	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2860569	2861390	+							B5T_RS12715	822		old_locus_tag=B5T_02574
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2860569	2861390	+	WP_014994917.1	WP_014994917.1		(Fe-S)-binding protein			B5T_RS12715	822	273	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2861387	2862826	+							B5T_RS12720	1440		old_locus_tag=B5T_02575
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2861387	2862826	+	WP_014994918.1	WP_014994918.1		LutB/LldF family L-lactate oxidation iron-sulfur protein			B5T_RS12720	1440	479	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2862823	2863662	+							B5T_RS12725	840		old_locus_tag=B5T_02576
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2862823	2863662	+	WP_014994919.1	WP_014994919.1		lactate utilization protein			B5T_RS12725	840	279	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2863659	2866481	+							B5T_RS12730	2823		old_locus_tag=B5T_02577
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2863659	2866481	+	WP_014994920.1	WP_014994920.1		FAD-binding oxidoreductase			B5T_RS12730	2823	940	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2866600	2867436	-							B5T_RS12735	837		old_locus_tag=B5T_02578
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2866600	2867436	-	WP_014994921.1	WP_014994921.1		hypothetical protein			B5T_RS12735	837	278	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2867498	2869024	-							B5T_RS12740	1527		old_locus_tag=B5T_02579
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2867498	2869024	-	WP_014994922.1	WP_014994922.1		fumarate hydratase			B5T_RS12740	1527	508	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2869857	2871188	+							B5T_RS12745	1332		old_locus_tag=B5T_02580
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2869857	2871188	+	WP_014994923.1	WP_014994923.1		outer membrane protein transport protein			B5T_RS12745	1332	443	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2871203	2872621	+							B5T_RS12750	1419		
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2871203	2872621	+	WP_041717014.1	WP_041717014.1		Ig-like domain-containing protein			B5T_RS12750	1419	472	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2872692	2874794	+							B5T_RS22725	2103		
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2872692	2874794	+	WP_167321215.1	WP_167321215.1		Ig-like domain-containing protein			B5T_RS22725	2103	700	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2874921	2875412	-							B5T_RS23220	492		
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2874921	2875412	-	WP_148279266.1	WP_148279266.1		hypothetical protein			B5T_RS23220	492	163	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2876029	2877036	-							B5T_RS12765	1008		old_locus_tag=B5T_02583
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2876029	2877036	-	WP_014994924.1	WP_014994924.1		Rpn family recombination-promoting nuclease/putative transposase			B5T_RS12765	1008	335	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2877229	2877336	-							B5T_RS22730	108		
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2877229	2877336	-	WP_229682965.1	WP_229682965.1		hypothetical protein			B5T_RS22730	108	35	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2877618	2877971	+							B5T_RS12770	354		old_locus_tag=B5T_02584
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2877618	2877971	+	WP_014994925.1	WP_014994925.1		type II toxin-antitoxin system RelE/ParE family toxin			B5T_RS12770	354	117	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2877973	2878275	+							B5T_RS12775	303		old_locus_tag=B5T_02585
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2877973	2878275	+	WP_014994926.1	WP_014994926.1		XRE family transcriptional regulator			B5T_RS12775	303	100	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2878384	2878836	-							B5T_RS23625	453		old_locus_tag=B5T_02586
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2878384	2878836	-	WP_229682966.1	WP_229682966.1		DUF4351 domain-containing protein			B5T_RS23625	453	150	
