# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1264069	1264371	+							CNR27_RS05710	303		old_locus_tag=CNR27_05710
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1264069	1264371	+	WP_096297327.1	WP_096297327.1		DUF962 domain-containing protein			CNR27_RS05710	303	100	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1264436	1264780	-							CNR27_RS05715	345		old_locus_tag=CNR27_05715
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1264436	1264780	-	WP_096297328.1	WP_096297328.1		DMT family protein			CNR27_RS05715	345	114	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1264925	1265638	+							CNR27_RS05720	714		old_locus_tag=CNR27_05720
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1264925	1265638	+	WP_096297329.1	WP_096297329.1		response regulator transcription factor			CNR27_RS05720	714	237	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1265658	1266971	+							CNR27_RS05725	1314		old_locus_tag=CNR27_05725
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1265658	1266971	+	WP_096297330.1	WP_096297330.1		HAMP domain-containing histidine kinase			CNR27_RS05725	1314	437	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1267079	1268617	+							CNR27_RS05730	1539		old_locus_tag=CNR27_05730
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1267079	1268617	+	WP_096297331.1	WP_096297331.1		efflux RND transporter periplasmic adaptor subunit			CNR27_RS05730	1539	512	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1268614	1269369	+							CNR27_RS05735	756		old_locus_tag=CNR27_05735
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1268614	1269369	+	WP_096297332.1	WP_096297332.1		ABC transporter ATP-binding protein			CNR27_RS05735	756	251	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1269366	1270601	+							CNR27_RS05740	1236		old_locus_tag=CNR27_05740
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1269366	1270601	+	WP_096297333.1	WP_096297333.1		ABC transporter permease			CNR27_RS05740	1236	411	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1270768	1271427	+							CNR27_RS05745	660		old_locus_tag=CNR27_05745
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1270768	1271427	+	WP_199730906.1	WP_199730906.1		LysM peptidoglycan-binding domain-containing protein			CNR27_RS05745	660	219	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1271483	1271977	-							CNR27_RS05750	495		old_locus_tag=CNR27_05750
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1271483	1271977	-	WP_096297335.1	WP_096297335.1		hypothetical protein			CNR27_RS05750	495	164	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1272200	1273432	-							CNR27_RS05755	1233		old_locus_tag=CNR27_05755
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1272200	1273432	-	WP_096297336.1	WP_096297336.1		S8 family serine peptidase			CNR27_RS05755	1233	410	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1273859	1274569	-							CNR27_RS05760	711		old_locus_tag=CNR27_05760
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1273859	1274569	-	WP_096297337.1	WP_096297337.1		SGNH/GDSL hydrolase family protein			CNR27_RS05760	711	236	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1274783	1275163	+							CNR27_RS05765	381		old_locus_tag=CNR27_05765
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1274783	1275163	+	WP_096297338.1	WP_096297338.1		diacylglycerol kinase			CNR27_RS05765	381	126	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1275216	1275995	+							CNR27_RS05770	780		old_locus_tag=CNR27_05770
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1275216	1275995	+	WP_096297339.1	WP_096297339.1		TerC family protein			CNR27_RS05770	780	259	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1276000	1276896	+					lgt		CNR27_RS05775	897		old_locus_tag=CNR27_05775
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1276000	1276896	+	WP_096297340.1	WP_096297340.1		prolipoprotein diacylglyceryl transferase	lgt		CNR27_RS05775	897	298	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1276898	1277692	+							CNR27_RS05780	795		old_locus_tag=CNR27_05780
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1276898	1277692	+	WP_096297341.1	WP_096297341.1		thymidylate synthase			CNR27_RS05780	795	264	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1277832	1278266	+							CNR27_RS05785	435		old_locus_tag=CNR27_05785
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1277832	1278266	+	WP_245815796.1	WP_245815796.1		dihydrofolate reductase			CNR27_RS05785	435	144	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1278500	1279351	-							CNR27_RS05790	852		old_locus_tag=CNR27_05790
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1278500	1279351	-	WP_096297343.1	WP_096297343.1		symmetrical bis(5'-nucleosyl)-tetraphosphatase			CNR27_RS05790	852	283	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1279351	1279734	-					apaG		CNR27_RS05795	384		old_locus_tag=CNR27_05795
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1279351	1279734	-	WP_096300347.1	WP_096300347.1		Co2+/Mg2+ efflux protein ApaG	apaG		CNR27_RS05795	384	127	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1279773	1280582	-					rsmA		CNR27_RS05800	810		old_locus_tag=CNR27_05800
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1279773	1280582	-	WP_096297344.1	WP_096297344.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA		CNR27_RS05800	810	269	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1280617	1280928	-							CNR27_RS05805	312		old_locus_tag=CNR27_05805
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1280617	1280928	-	WP_199730909.1	WP_199730909.1		tRNA-binding protein			CNR27_RS05805	312	103	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1280955	1281938	-					pdxA		CNR27_RS05810	984		old_locus_tag=CNR27_05810
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1280955	1281938	-	WP_096297345.1	WP_096297345.1		4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA		CNR27_RS05810	984	327	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1281940	1283253	-							CNR27_RS05815	1314		old_locus_tag=CNR27_05815
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1281940	1283253	-	WP_096297346.1	WP_096297346.1		peptidylprolyl isomerase			CNR27_RS05815	1314	437	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1283250	1285718	-					lptD		CNR27_RS05820	2469		old_locus_tag=CNR27_05820
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1283250	1285718	-	WP_245815762.1	WP_245815762.1		LPS-assembly protein LptD	lptD		CNR27_RS05820	2469	822	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1285862	1286773	-							CNR27_RS05825	912		old_locus_tag=CNR27_05825
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1285862	1286773	-	WP_096300351.1	WP_096300351.1		histone deacetylase family protein			CNR27_RS05825	912	303	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1286819	1287370	-							CNR27_RS05830	552		old_locus_tag=CNR27_05830
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1286819	1287370	-	WP_096297348.1	WP_096297348.1		cob(I)yrinic acid a,c-diamide adenosyltransferase			CNR27_RS05830	552	183	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1287423	1288019	-							CNR27_RS05835	597		old_locus_tag=CNR27_05835
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1287423	1288019	-	WP_096297349.1	WP_096297349.1		hypothetical protein			CNR27_RS05835	597	198	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1288059	1289315	+					ubiH		CNR27_RS05840	1257		old_locus_tag=CNR27_05840
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1288059	1289315	+	WP_096297350.1	WP_096297350.1		2-octaprenyl-6-methoxyphenyl hydroxylase	ubiH		CNR27_RS05840	1257	418	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1289312	1290490	+							CNR27_RS05845	1179		old_locus_tag=CNR27_05845
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1289312	1290490	+	WP_096297351.1	WP_096297351.1		FAD-dependent oxidoreductase			CNR27_RS05845	1179	392	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1290786	1291721	-							CNR27_RS05850	936		old_locus_tag=CNR27_05850
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1290786	1291721	-	WP_096297352.1	WP_096297352.1		DUF808 domain-containing protein			CNR27_RS05850	936	311	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1291780	1292118	-							CNR27_RS05855	339		old_locus_tag=CNR27_05855
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1291780	1292118	-	WP_096297353.1	WP_096297353.1		hypothetical protein			CNR27_RS05855	339	112	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1292135	1293184	-					rlmM		CNR27_RS05860	1050		old_locus_tag=CNR27_05860
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1292135	1293184	-	WP_096300353.1	WP_096300353.1		23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM	rlmM		CNR27_RS05860	1050	349	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1293282	1293839	-							CNR27_RS05865	558		old_locus_tag=CNR27_05865
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1293282	1293839	-	WP_096297354.1	WP_096297354.1		nucleoside deaminase			CNR27_RS05865	558	185	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1293877	1294284	-							CNR27_RS05870	408		old_locus_tag=CNR27_05870
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1293877	1294284	-	WP_096297355.1	WP_096297355.1		hypothetical protein			CNR27_RS05870	408	135	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1294329	1296101	-							CNR27_RS05875	1773		old_locus_tag=CNR27_05875
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1294329	1296101	-	WP_096297356.1	WP_096297356.1		glutamine--tRNA ligase/YqeY domain fusion protein			CNR27_RS05875	1773	590	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1296321	1298498	+							CNR27_RS05880	2178		old_locus_tag=CNR27_05880
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1296321	1298498	+	WP_179948222.1	WP_179948222.1		GGDEF domain-containing protein			CNR27_RS05880	2178	725	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1298725	1299375	+					msrA		CNR27_RS05890	651		old_locus_tag=CNR27_05890
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1298725	1299375	+	WP_096300356.1	WP_096300356.1		peptide-methionine (S)-S-oxide reductase MsrA	msrA		CNR27_RS05890	651	216	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1299431	1299853	-					rnk		CNR27_RS05895	423		old_locus_tag=CNR27_05895
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1299431	1299853	-	WP_096297359.1	WP_096297359.1		nucleoside diphosphate kinase regulator	rnk		CNR27_RS05895	423	140	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1299974	1300891	-					oxyR		CNR27_RS05900	918		old_locus_tag=CNR27_05900
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1299974	1300891	-	WP_096297360.1	WP_096297360.1		DNA-binding transcriptional regulator OxyR	oxyR		CNR27_RS05900	918	305	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1300974	1302566	-					ahpF		CNR27_RS05905	1593		old_locus_tag=CNR27_05905
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1300974	1302566	-	WP_096297361.1	WP_096297361.1		alkyl hydroperoxide reductase subunit F	ahpF		CNR27_RS05905	1593	530	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1302747	1303310	-					ahpC		CNR27_RS05910	564		old_locus_tag=CNR27_05910
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1302747	1303310	-	WP_096297362.1	WP_096297362.1		alkyl hydroperoxide reductase subunit C	ahpC		CNR27_RS05910	564	187	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1303628	1304491	-							CNR27_RS05915	864		old_locus_tag=CNR27_05915
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1303628	1304491	-	WP_096297363.1	WP_096297363.1		alpha/beta hydrolase			CNR27_RS05915	864	287	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1304553	1305404	+					prmC		CNR27_RS05920	852		old_locus_tag=CNR27_05920
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1304553	1305404	+	WP_096297364.1	WP_096297364.1		peptide chain release factor N(5)-glutamine methyltransferase	prmC		CNR27_RS05920	852	283	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1305441	1306382	+					pip		CNR27_RS05925	942		old_locus_tag=CNR27_05925
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1305441	1306382	+	WP_096297365.1	WP_096297365.1		prolyl aminopeptidase	pip		CNR27_RS05925	942	313	
gene	pseudogene	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1306483	1306692	+							CNR27_RS05930	210		partial;pseudo;old_locus_tag=CNR27_05930
CDS	without_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1306483	1306692	+				alkylphosphonate utilization protein			CNR27_RS05930	210		partial;pseudo
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1306703	1307482	+							CNR27_RS05935	780		old_locus_tag=CNR27_05935
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1306703	1307482	+	WP_096297367.1	WP_096297367.1		class I SAM-dependent methyltransferase			CNR27_RS05935	780	259	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1307496	1308056	-							CNR27_RS05940	561		old_locus_tag=CNR27_05940
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1307496	1308056	-	WP_245815763.1	WP_245815763.1		NUDIX hydrolase			CNR27_RS05940	561	186	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1308096	1309016	-							CNR27_RS05945	921		old_locus_tag=CNR27_05945
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1308096	1309016	-	WP_245815764.1	WP_245815764.1		exodeoxyribonuclease IX			CNR27_RS05945	921	306	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1309028	1309624	-							CNR27_RS05950	597		old_locus_tag=CNR27_05950
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1309028	1309624	-	WP_245815765.1	WP_245815765.1		nitroreductase			CNR27_RS05950	597	198	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1309693	1312029	+							CNR27_RS05955	2337		old_locus_tag=CNR27_05955
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1309693	1312029	+	WP_096297369.1	WP_096297369.1		DUF1631 family protein			CNR27_RS05955	2337	778	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1312109	1314238	+							CNR27_RS05960	2130		old_locus_tag=CNR27_05960
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1312109	1314238	+	WP_157745288.1	WP_157745288.1		DUF1631 family protein			CNR27_RS05960	2130	709	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1314320	1315429	+							CNR27_RS05965	1110		old_locus_tag=CNR27_05965
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1314320	1315429	+	WP_096297371.1	WP_096297371.1		NAD(P) transhydrogenase subunit alpha			CNR27_RS05965	1110	369	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1315533	1315973	-							CNR27_RS05970	441		old_locus_tag=CNR27_05970
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1315533	1315973	-	WP_096297372.1	WP_096297372.1		DUF3106 domain-containing protein			CNR27_RS05970	441	146	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1315976	1316365	-							CNR27_RS05975	390		old_locus_tag=CNR27_05975
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1315976	1316365	-	WP_096297373.1	WP_096297373.1		hypothetical protein			CNR27_RS05975	390	129	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1316362	1316913	-							CNR27_RS05980	552		old_locus_tag=CNR27_05980
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1316362	1316913	-	WP_245815766.1	WP_245815766.1		RNA polymerase sigma factor			CNR27_RS05980	552	183	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1317118	1317417	+							CNR27_RS05985	300		old_locus_tag=CNR27_05985
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1317118	1317417	+	WP_096297375.1	WP_096297375.1		NAD(P) transhydrogenase subunit alpha			CNR27_RS05985	300	99	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1317584	1318981	+							CNR27_RS05990	1398		old_locus_tag=CNR27_05990
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1317584	1318981	+	WP_096297376.1	WP_096297376.1		NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta			CNR27_RS05990	1398	465	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1318986	1319408	-							CNR27_RS05995	423		old_locus_tag=CNR27_05995
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1318986	1319408	-	WP_123832717.1	WP_123832717.1		hypothetical protein			CNR27_RS05995	423	140	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1319506	1320057	+					sufT		CNR27_RS06000	552		old_locus_tag=CNR27_06000
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1319506	1320057	+	WP_096297378.1	WP_096297378.1		putative Fe-S cluster assembly protein SufT	sufT		CNR27_RS06000	552	183	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1320315	1322048	+							CNR27_RS06005	1734		old_locus_tag=CNR27_06005
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1320315	1322048	+	WP_096297379.1	WP_096297379.1		S8 family serine peptidase			CNR27_RS06005	1734	577	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1322174	1324492	+							CNR27_RS06010	2319		old_locus_tag=CNR27_06010
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1322174	1324492	+	WP_096297380.1	WP_096297380.1		pre-peptidase C-terminal domain-containing protein			CNR27_RS06010	2319	772	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1324577	1325026	+							CNR27_RS06015	450		old_locus_tag=CNR27_06015
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1324577	1325026	+	WP_096297381.1	WP_096297381.1		hypothetical protein			CNR27_RS06015	450	149	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1325030	1325518	-							CNR27_RS06020	489		old_locus_tag=CNR27_06020
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1325030	1325518	-	WP_096300362.1	WP_096300362.1		asparaginase domain-containing protein			CNR27_RS06020	489	162	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1325583	1325948	-							CNR27_RS06025	366		old_locus_tag=CNR27_06025
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1325583	1325948	-	WP_096297382.1	WP_096297382.1		DUF2069 domain-containing protein			CNR27_RS06025	366	121	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1325945	1326538	-					wrbA		CNR27_RS06030	594		old_locus_tag=CNR27_06030
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1325945	1326538	-	WP_096297383.1	WP_096297383.1		NAD(P)H:quinone oxidoreductase	wrbA		CNR27_RS06030	594	197	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1326873	1328147	+							CNR27_RS06035	1275		old_locus_tag=CNR27_06035
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1326873	1328147	+	WP_096297384.1	WP_096297384.1		YihY family inner membrane protein			CNR27_RS06035	1275	424	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1328144	1328704	+							CNR27_RS06040	561		old_locus_tag=CNR27_06040
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1328144	1328704	+	WP_096297385.1	WP_096297385.1		TlpA family protein disulfide reductase			CNR27_RS06040	561	186	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1328737	1329513	-					ppk2		CNR27_RS06045	777		old_locus_tag=CNR27_06045
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1328737	1329513	-	WP_096297386.1	WP_096297386.1		polyphosphate kinase 2	ppk2		CNR27_RS06045	777	258	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1329649	1330167	-					moaB		CNR27_RS06050	519		old_locus_tag=CNR27_06050
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1329649	1330167	-	WP_096297387.1	WP_096297387.1		molybdenum cofactor biosynthesis protein B	moaB		CNR27_RS06050	519	172	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1330329	1331411	-					prfA		CNR27_RS06055	1083		old_locus_tag=CNR27_06055
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1330329	1331411	-	WP_096297388.1	WP_096297388.1		peptide chain release factor 1	prfA		CNR27_RS06055	1083	360	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1331389	1332687	-					hemA		CNR27_RS06060	1299		old_locus_tag=CNR27_06060
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1331389	1332687	-	WP_096297389.1	WP_096297389.1		glutamyl-tRNA reductase	hemA		CNR27_RS06060	1299	432	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1332780	1334477	+							CNR27_RS06065	1698		old_locus_tag=CNR27_06065
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1332780	1334477	+	WP_096297390.1	WP_096297390.1		tetratricopeptide repeat protein			CNR27_RS06065	1698	565	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1334474	1335139	+					lolB		CNR27_RS06070	666		old_locus_tag=CNR27_06070
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1334474	1335139	+	WP_096297391.1	WP_096297391.1		lipoprotein insertase outer membrane protein LolB	lolB		CNR27_RS06070	666	221	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1335145	1336011	+					ispE		CNR27_RS06075	867		old_locus_tag=CNR27_06075
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1335145	1336011	+	WP_096297392.1	WP_096297392.1		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	ispE		CNR27_RS06075	867	288	
gene	tRNA	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1336081	1336153	+							CNR27_RS06080	73		old_locus_tag=CNR27_06080
tRNA		GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1336081	1336153	+				tRNA-Gln			CNR27_RS06080	73		anticodon=TTG
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	1336233	1337192	+							CNR27_RS06085	960		old_locus_tag=CNR27_06085
