# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1199615	1201477	+	WP_246120939.1	WP_246120939.1		EAL domain-containing protein			FPZ22_RS05510	1863	620	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1201479	1203968	+							FPZ22_RS05515	2490		old_locus_tag=FPZ22_05515
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1201479	1203968	+	WP_246120940.1	WP_246120940.1		ATP-binding protein			FPZ22_RS05515	2490	829	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1204029	1204499	-					bfr		FPZ22_RS05520	471		old_locus_tag=FPZ22_05520
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1204029	1204499	-	WP_144891156.1	WP_144891156.1		bacterioferritin	bfr		FPZ22_RS05520	471	156	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1204619	1204822	-							FPZ22_RS05525	204		old_locus_tag=FPZ22_05525
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1204619	1204822	-	WP_144891158.1	WP_144891158.1		(2Fe-2S)-binding protein			FPZ22_RS05525	204	67	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1204954	1205565	-							FPZ22_RS05530	612		old_locus_tag=FPZ22_05530
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1204954	1205565	-	WP_144891160.1	WP_144891160.1		RNA pyrophosphohydrolase			FPZ22_RS05530	612	203	
gene	tRNA	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1205721	1205797	+							FPZ22_RS05535	77		old_locus_tag=FPZ22_05535
tRNA		GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1205721	1205797	+				tRNA-Met			FPZ22_RS05535	77		anticodon=CAT
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1205905	1207296	-							FPZ22_RS13770	1392		
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1205905	1207296	-	WP_210412708.1	WP_210412708.1		hypothetical protein			FPZ22_RS13770	1392	463	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1207330	1208685	-							FPZ22_RS05545	1356		old_locus_tag=FPZ22_05545
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1207330	1208685	-	WP_246120941.1	WP_246120941.1		GGDEF domain-containing protein			FPZ22_RS05545	1356	451	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1208832	1210739	-							FPZ22_RS05550	1908		old_locus_tag=FPZ22_05550
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1208832	1210739	-	WP_144891162.1	WP_144891162.1		EAL domain-containing protein			FPZ22_RS05550	1908	635	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1210726	1211808	-							FPZ22_RS05555	1083		old_locus_tag=FPZ22_05555
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1210726	1211808	-	WP_246121005.1	WP_246121005.1		chemotaxis response regulator protein-glutamate methylesterase			FPZ22_RS05555	1083	360	
gene	pseudogene	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1211965	1212183	-							FPZ22_RS13995	219		partial;pseudo
CDS	without_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1211965	1212183	-				hypothetical protein			FPZ22_RS13995	219		partial;pseudo
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1212333	1213190	-							FPZ22_RS05560	858		old_locus_tag=FPZ22_05560
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1212333	1213190	-	WP_210412709.1	WP_210412709.1		protein-glutamate O-methyltransferase CheR			FPZ22_RS05560	858	285	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1213187	1213714	-							FPZ22_RS05565	528		old_locus_tag=FPZ22_05565
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1213187	1213714	-	WP_246120942.1	WP_246120942.1		chemotaxis protein CheW			FPZ22_RS05565	528	175	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1213738	1215351	-							FPZ22_RS05570	1614		old_locus_tag=FPZ22_05570
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1213738	1215351	-	WP_144891168.1	WP_144891168.1		methyl-accepting chemotaxis protein			FPZ22_RS05570	1614	537	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1215382	1217544	-							FPZ22_RS05575	2163		old_locus_tag=FPZ22_05575
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1215382	1217544	-	WP_144891169.1	WP_144891169.1		chemotaxis protein CheA			FPZ22_RS05575	2163	720	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1217541	1217882	-							FPZ22_RS05580	342		old_locus_tag=FPZ22_05580
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1217541	1217882	-	WP_144891171.1	WP_144891171.1		STAS domain-containing protein			FPZ22_RS05580	342	113	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1218022	1218654	-							FPZ22_RS05585	633		old_locus_tag=FPZ22_05585
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1218022	1218654	-	WP_144891173.1	WP_144891173.1		response regulator transcription factor			FPZ22_RS05585	633	210	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1218651	1219742	-							FPZ22_RS05590	1092		old_locus_tag=FPZ22_05590
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1218651	1219742	-	WP_246121006.1	WP_246121006.1		histidine kinase			FPZ22_RS05590	1092	363	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1219870	1220943	+							FPZ22_RS14000	1074		
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1219870	1220943	+	WP_246120943.1	WP_246120943.1		hypothetical protein			FPZ22_RS14000	1074	357	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1220948	1222117	-							FPZ22_RS05605	1170		old_locus_tag=FPZ22_05605
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1220948	1222117	-	WP_210412710.1	WP_210412710.1		P1 family peptidase			FPZ22_RS05605	1170	389	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1222158	1223402	-							FPZ22_RS13775	1245		
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1222158	1223402	-	WP_210412711.1	WP_210412711.1		hypothetical protein			FPZ22_RS13775	1245	414	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1224233	1225033	-							FPZ22_RS05615	801		old_locus_tag=FPZ22_05615
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1224233	1225033	-	WP_144891177.1	WP_144891177.1		CbbQ/NirQ/NorQ/GpvN family protein			FPZ22_RS05615	801	266	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1225037	1226401	-							FPZ22_RS05620	1365		old_locus_tag=FPZ22_05620
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1225037	1226401	-	WP_144891179.1	WP_144891179.1		cbb3-type cytochrome c oxidase subunit I			FPZ22_RS05620	1365	454	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1226443	1227285	-							FPZ22_RS05625	843		old_locus_tag=FPZ22_05625
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1226443	1227285	-	WP_144891181.1	WP_144891181.1		cytochrome c			FPZ22_RS05625	843	280	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1227546	1228262	-							FPZ22_RS05630	717		old_locus_tag=FPZ22_05630
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1227546	1228262	-	WP_144891183.1	WP_144891183.1		ABC transporter ATP-binding protein			FPZ22_RS05630	717	238	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1228255	1229454	-							FPZ22_RS05635	1200		old_locus_tag=FPZ22_05635
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1228255	1229454	-	WP_144891185.1	WP_144891185.1		ABC transporter permease			FPZ22_RS05635	1200	399	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1229458	1230699	-							FPZ22_RS05640	1242		old_locus_tag=FPZ22_05640
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1229458	1230699	-	WP_144891187.1	WP_144891187.1		efflux RND transporter periplasmic adaptor subunit			FPZ22_RS05640	1242	413	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1231384	1231854	-							FPZ22_RS05645	471		old_locus_tag=FPZ22_05645
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1231384	1231854	-	WP_144891189.1	WP_144891189.1		Hsp20/alpha crystallin family protein			FPZ22_RS05645	471	156	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1231963	1232316	-							FPZ22_RS05650	354		old_locus_tag=FPZ22_05650
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1231963	1232316	-	WP_144891191.1	WP_144891191.1		BolA family transcriptional regulator			FPZ22_RS05650	354	117	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1232324	1233583	-							FPZ22_RS05655	1260		old_locus_tag=FPZ22_05655
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1232324	1233583	-	WP_144893959.1	WP_144893959.1		acetate/propionate family kinase			FPZ22_RS05655	1260	419	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1233613	1234587	-							FPZ22_RS05660	975		old_locus_tag=FPZ22_05660
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1233613	1234587	-	WP_144891193.1	WP_144891193.1		bifunctional enoyl-CoA hydratase/phosphate acetyltransferase			FPZ22_RS05660	975	324	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1234625	1235053	-							FPZ22_RS05665	429		old_locus_tag=FPZ22_05665
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1234625	1235053	-	WP_144891195.1	WP_144891195.1		helix-turn-helix domain-containing protein			FPZ22_RS05665	429	142	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1235190	1235369	-							FPZ22_RS05670	180		old_locus_tag=FPZ22_05670
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1235190	1235369	-	WP_144891197.1	WP_144891197.1		hypothetical protein			FPZ22_RS05670	180	59	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1235504	1238116	+					acnD		FPZ22_RS05675	2613		old_locus_tag=FPZ22_05675
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1235504	1238116	+	WP_144891199.1	WP_144891199.1		Fe/S-dependent 2-methylisocitrate dehydratase AcnD	acnD		FPZ22_RS05675	2613	870	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1238198	1239556	+							FPZ22_RS05680	1359		old_locus_tag=FPZ22_05680
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1238198	1239556	+	WP_144891201.1	WP_144891201.1		ferredoxin reductase family protein			FPZ22_RS05680	1359	452	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1239571	1240059	+							FPZ22_RS05685	489		old_locus_tag=FPZ22_05685
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1239571	1240059	+	WP_144891203.1	WP_144891203.1		hypothetical protein			FPZ22_RS05685	489	162	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1240049	1241482	+							FPZ22_RS05690	1434		old_locus_tag=FPZ22_05690
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1240049	1241482	+	WP_246120944.1	WP_246120944.1		bifunctional 2-methylcitrate dehydratase/aconitate hydratase			FPZ22_RS05690	1434	477	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1241563	1242765	+					prpF		FPZ22_RS05695	1203		old_locus_tag=FPZ22_05695
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1241563	1242765	+	WP_144891207.1	WP_144891207.1		2-methylaconitate cis-trans isomerase PrpF	prpF		FPZ22_RS05695	1203	400	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1242835	1243188	+					queD		FPZ22_RS05700	354		old_locus_tag=FPZ22_05700
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1242835	1243188	+	WP_144891209.1	WP_144891209.1		6-carboxytetrahydropterin synthase QueD	queD		FPZ22_RS05700	354	117	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1243324	1243725	+							FPZ22_RS05705	402		old_locus_tag=FPZ22_05705
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1243324	1243725	+	WP_144891211.1	WP_144891211.1		phasin family protein			FPZ22_RS05705	402	133	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1244300	1245775	-							FPZ22_RS05710	1476		old_locus_tag=FPZ22_05710
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1244300	1245775	-	WP_144891213.1	WP_144891213.1		FAD-binding protein			FPZ22_RS05710	1476	491	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1245775	1246812	-					nadA		FPZ22_RS05715	1038		old_locus_tag=FPZ22_05715
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1245775	1246812	-	WP_144891215.1	WP_144891215.1		quinolinate synthase NadA	nadA		FPZ22_RS05715	1038	345	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1246809	1247285	-							FPZ22_RS05720	477		old_locus_tag=FPZ22_05720
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1246809	1247285	-	WP_246120945.1	WP_246120945.1		SCP2 sterol-binding domain-containing protein			FPZ22_RS05720	477	158	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1247339	1247728	+							FPZ22_RS14005	390		
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1247339	1247728	+	WP_246120946.1	WP_246120946.1		hypothetical protein			FPZ22_RS14005	390	129	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1247825	1249306	+							FPZ22_RS05730	1482		old_locus_tag=FPZ22_05730
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1247825	1249306	+	WP_144891220.1	WP_144891220.1		UbiD family decarboxylase			FPZ22_RS05730	1482	493	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1249313	1250668	-							FPZ22_RS05735	1356		old_locus_tag=FPZ22_05735
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1249313	1250668	-	WP_144891222.1	WP_144891222.1		ATP-binding protein			FPZ22_RS05735	1356	451	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1250665	1251366	-							FPZ22_RS05740	702		old_locus_tag=FPZ22_05740
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1250665	1251366	-	WP_144891224.1	WP_144891224.1		response regulator transcription factor			FPZ22_RS05740	702	233	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1251432	1252019	-							FPZ22_RS05745	588		old_locus_tag=FPZ22_05745
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1251432	1252019	-	WP_144891225.1	WP_144891225.1		cytochrome b/b6 domain-containing protein			FPZ22_RS05745	588	195	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1252191	1253189	+							FPZ22_RS05750	999		old_locus_tag=FPZ22_05750
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1252191	1253189	+	WP_144891227.1	WP_144891227.1		U32 family peptidase			FPZ22_RS05750	999	332	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1253218	1254105	+							FPZ22_RS05755	888		old_locus_tag=FPZ22_05755
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1253218	1254105	+	WP_144891229.1	WP_144891229.1		U32 family peptidase			FPZ22_RS05755	888	295	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1254520	1257681	-							FPZ22_RS05760	3162		old_locus_tag=FPZ22_05760
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1254520	1257681	-	WP_144891231.1	WP_144891231.1		multidrug efflux RND transporter permease subunit			FPZ22_RS05760	3162	1053	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1257687	1258829	-							FPZ22_RS05765	1143		old_locus_tag=FPZ22_05765
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1257687	1258829	-	WP_144891233.1	WP_144891233.1		efflux RND transporter periplasmic adaptor subunit			FPZ22_RS05765	1143	380	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1258876	1259607	-					bioD		FPZ22_RS05770	732		old_locus_tag=FPZ22_05770
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1258876	1259607	-	WP_210412712.1	WP_210412712.1		dethiobiotin synthase	bioD		FPZ22_RS05770	732	243	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1259600	1260085	+							FPZ22_RS05775	486		old_locus_tag=FPZ22_05775
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1259600	1260085	+	WP_144891237.1	WP_144891237.1		GAF domain-containing protein			FPZ22_RS05775	486	161	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1260082	1260450	+							FPZ22_RS05780	369		old_locus_tag=FPZ22_05780
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1260082	1260450	+	WP_144891239.1	WP_144891239.1		TfoX/Sxy family protein			FPZ22_RS05780	369	122	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1260827	1262707	+					btuB		FPZ22_RS05785	1881		old_locus_tag=FPZ22_05785
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1260827	1262707	+	WP_144891241.1	WP_144891241.1		TonB-dependent vitamin B12 receptor	btuB		FPZ22_RS05785	1881	626	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1262796	1263467	-							FPZ22_RS05790	672		old_locus_tag=FPZ22_05790
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1262796	1263467	-	WP_144893961.1	WP_144893961.1		HAD-IA family hydrolase			FPZ22_RS05790	672	223	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1263512	1264813	-							FPZ22_RS05795	1302		old_locus_tag=FPZ22_05795
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1263512	1264813	-	WP_144891243.1	WP_144891243.1		HAMP domain-containing histidine kinase			FPZ22_RS05795	1302	433	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1264810	1265502	-							FPZ22_RS05800	693		old_locus_tag=FPZ22_05800
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1264810	1265502	-	WP_144891245.1	WP_144891245.1		response regulator transcription factor			FPZ22_RS05800	693	230	
gene	pseudogene	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1265641	1267365	+							FPZ22_RS05805	1725		partial;pseudo;old_locus_tag=FPZ22_05805
CDS	without_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1265641	1267365	+				glycosyltransferase family 39 protein			FPZ22_RS05805	1725		partial;pseudo
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1267549	1268364	+							FPZ22_RS05810	816		old_locus_tag=FPZ22_05810
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1267549	1268364	+	WP_246120947.1	WP_246120947.1		glycosyltransferase family 2 protein			FPZ22_RS05810	816	271	
gene	pseudogene	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1268367	1268663	+							FPZ22_RS05815	297		partial;pseudo;old_locus_tag=FPZ22_05815
CDS	without_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1268367	1268663	+				lipid-A-disaccharide synthase N-terminal domain-containing protein			FPZ22_RS05815	297		partial;pseudo
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1268677	1269738	-					dinB		FPZ22_RS05820	1062		old_locus_tag=FPZ22_05820
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1268677	1269738	-	WP_144891251.1	WP_144891251.1		DNA polymerase IV	dinB		FPZ22_RS05820	1062	353	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1269839	1272541	-							FPZ22_RS05825	2703		old_locus_tag=FPZ22_05825
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1269839	1272541	-	WP_144891253.1	WP_144891253.1		bifunctional acetate--CoA ligase family protein/GNAT family N-acetyltransferase			FPZ22_RS05825	2703	900	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1272678	1273100	+							FPZ22_RS05830	423		old_locus_tag=FPZ22_05830
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1272678	1273100	+	WP_144891255.1	WP_144891255.1		hypothetical protein			FPZ22_RS05830	423	140	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1273097	1274494	+							FPZ22_RS05835	1398		old_locus_tag=FPZ22_05835
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1273097	1274494	+	WP_144891257.1	WP_144891257.1		sorbosone dehydrogenase family protein			FPZ22_RS05835	1398	465	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1274526	1276355	-					glmS		FPZ22_RS05840	1830		old_locus_tag=FPZ22_05840
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1274526	1276355	-	WP_144891259.1	WP_144891259.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		FPZ22_RS05840	1830	609	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1276494	1277765	+							FPZ22_RS05845	1272		old_locus_tag=FPZ22_05845
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1276494	1277765	+	WP_246120948.1	WP_246120948.1		aspartyl/asparaginyl beta-hydroxylase domain-containing protein			FPZ22_RS05845	1272	423	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1277741	1279288	-							FPZ22_RS05850	1548		old_locus_tag=FPZ22_05850
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1277741	1279288	-	WP_144891261.1	WP_144891261.1		sulfotransferase			FPZ22_RS05850	1548	515	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1279359	1279835	+							FPZ22_RS05855	477		old_locus_tag=FPZ22_05855
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1279359	1279835	+	WP_144891264.1	WP_144891264.1		hypothetical protein			FPZ22_RS05855	477	158	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1279838	1280017	+							FPZ22_RS05860	180		old_locus_tag=FPZ22_05860
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1279838	1280017	+	WP_144891266.1	WP_144891266.1		hypothetical protein			FPZ22_RS05860	180	59	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1279995	1281686	+							FPZ22_RS05865	1692		old_locus_tag=FPZ22_05865
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1279995	1281686	+	WP_144891268.1	WP_144891268.1		tetratricopeptide repeat protein			FPZ22_RS05865	1692	563	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1281694	1282890	-							FPZ22_RS05870	1197		old_locus_tag=FPZ22_05870
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1281694	1282890	-	WP_144891270.1	WP_144891270.1		sulfotransferase			FPZ22_RS05870	1197	398	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1282860	1283279	-							FPZ22_RS05875	420		old_locus_tag=FPZ22_05875
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1282860	1283279	-	WP_144891272.1	WP_144891272.1		hypothetical protein			FPZ22_RS05875	420	139	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1283404	1286262	-							FPZ22_RS05880	2859		old_locus_tag=FPZ22_05880
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1283404	1286262	-	WP_144891274.1	WP_144891274.1		TonB-dependent receptor			FPZ22_RS05880	2859	952	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	1286583	1287875	+							FPZ22_RS05885	1293		old_locus_tag=FPZ22_05885
